Median_Household_Income_2018,Percent of Population Aged 60+,STATE_NAME,anycondition_prevalence,Obesity_prevalence,COPD_prevalence,diabetes_prevalence,CKD_prevalence,Active Physicians per 100000 Population 2018 (AAMC),Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Active General Surgeons per 100000 Population 2018 (AAMC),Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019)
45227.0,34.4,4,44.0,29.9,10.3,14.1,4.2,279.6,243.8,87.1,7.2,6.2,3.420090606,1.756640543,0.079655672,4.961949281,3.372164073,13.04023258
77571.0,23.0,30,37.1,32.0,6.9,10.1,2.8,306.5,271.0,87.5,7.6,6.7,65.50838332,22.1092278,0.973660945,83.9485717,32.15455901,186.0404839
77684.0,21.1,46,44.2,32.4,7.3,10.4,2.8,263.2,231.8,81.7,7.3,6.3,46.45084785,21.80430598,0.995819874,44.06502941,38.68137821,121.9049495
27292.0,26.8,48,63.7,45.8,19.9,21.3,5.0,263.4,231.6,89.4,10.5,9.2,9.505904204,6.740917206,0.565106832,9.84900478,12.52317104,28.28561516
65793.0,15.9,10,41.7,33.4,7.4,10.5,2.7,228.7,202.9,71.9,7.0,6.1,28.46575994,19.66886465,0.857224339,29.42939833,20.16546358,75.60127478
33652.0,19.7,2,48.0,34.8,12.8,17.0,5.1,242.0,224.0,73.2,6.9,6.1,34.07818149,19.42746756,0.831175158,33.29707713,26.9280723,92.82123546
59813.0,28.7,41,38.7,28.5,6.3,10.6,3.1,240.4,219.1,84.8,9.2,8.6,3.831780648,3.272810532,0.461757922,2.746244481,4.382649748,7.76077349
47737.0,25.9,14,55.4,38.7,12.3,15.2,3.6,230.8,212.0,74.4,6.5,6.1,11.89222084,2.91020174,0.454611396,9.06123169,11.44449749,29.98368799
50945.0,23.8,4,40.7,31.6,7.4,10.7,3.2,279.6,243.8,87.1,7.2,6.2,79.88,42.78,2.098764051,84.99,70.31,237.56
68133.0,18.2,46,43.9,34.8,6.7,11.1,2.8,263.2,231.8,81.7,7.3,6.3,20.02083853,9.397901425,0.42920958,18.99252391,16.67210962,52.54240606
47198.0,39.1,49,49.1,33.9,8.8,13.0,4.0,264.9,238.3,86.4,7.9,7.1,11.47547565,6.943398615,0.501886965,11.51698509,12.3622684,34.70567232
54342.0,25.7,38,46.5,33.5,9.9,12.8,3.4,320.5,273.3,88.2,8.7,7.2,13.50833931,10.93513859,0.383858278,20.01464067,13.89605546,51.63183182
48758.0,38.5,2,44.9,27.4,9.6,11.8,4.1,242.0,224.0,73.2,6.9,6.1,79.88,42.78,2.684937182,84.99,70.31,237.56
36230.0,26.3,40,56.3,42.1,9.6,18.4,4.5,229.5,205.0,72.3,7.0,6.2,5.955255445,2.945338502,0.193735326,6.000179579,6.57296228,18.11565683
58017.0,26.2,16,42.7,34.3,7.4,11.3,3.1,227.6,206.5,80.5,6.8,6.3,16.09399743,8.154814778,1.36240295,11.81075938,17.53481206,37.37296725
46527.0,36.5,42,51.7,36.1,12.7,15.9,4.1,253.1,225.8,77.8,8.1,7.4,50.66468203,10.50666336,1.013646213,31.61694754,21.91238684,89.05102341
49060.0,19.6,17,52.1,38.2,12.3,14.3,3.2,230.9,214.6,72.9,8.3,7.6,5.799184585,1.948873893,0.207537281,3.903677422,3.755436507,12.76057794
35292.0,26.0,31,49.0,33.2,7.1,16.7,4.4,244.8,213.8,82.1,7.7,7.3,13.45691763,7.004970822,0.539856774,12.89072638,14.94481557,38.10598789
61634.0,28.0,34,45.3,35.5,7.1,11.5,3.2,237.6,217.1,79.6,10.5,9.7,3.148771769,1.564050747,0.268713565,2.418422081,4.044483651,6.221752533
33261.0,24.9,10,53.0,38.4,11.1,17.6,4.4,228.7,202.9,71.9,7.0,6.1,3.621500122,2.502332483,0.109058675,3.744097115,2.565511302,9.618222963
57464.0,15.6,15,34.5,28.4,4.6,7.3,2.1,218.2,193.1,77.9,6.9,6.5,59.74307581,26.51448682,3.66788915,39.72510452,67.17210553,127.0395166
32355.0,26.6,17,59.6,43.0,15.1,19.2,4.5,230.9,214.6,72.9,8.3,7.6,4.01845671,1.350442507,0.1438098,2.704993866,2.60227258,8.842248303
41807.0,23.5,17,53.8,39.2,12.2,15.2,3.6,230.9,214.6,72.9,8.3,7.6,11.26087134,3.784328268,0.402996418,7.580170719,7.292316134,24.77852261
41425.0,21.7,17,54.8,38.6,13.6,15.7,3.6,230.9,214.6,72.9,8.3,7.6,39.83590689,13.38725432,1.42562039,26.81524066,25.79694038,87.65528795
44423.0,26.5,16,50.5,39.6,8.9,13.6,3.5,227.6,206.5,80.5,6.8,6.3,7.018036376,3.556033048,0.594096867,5.15026421,7.646325869,16.29706011
45966.0,26.5,16,47.2,40.6,8.3,12.6,3.3,227.6,206.5,80.5,6.8,6.3,3.326856042,1.68571512,0.281627887,2.441450384,3.624692728,7.725518933
34796.0,25.3,46,51.2,36.4,12.5,14.9,4.0,263.2,231.8,81.7,7.3,6.3,12.37620292,5.809463722,0.265322796,11.74053372,10.30613236,32.47993228
53700.0,23.0,14,47.3,36.1,10.0,12.4,3.1,230.8,212.0,74.4,6.5,6.1,19.78648415,4.842044341,0.756390359,15.0762351,19.04155425,49.88738229
42475.0,23.3,42,53.0,35.3,12.9,15.3,3.8,253.1,225.8,77.8,8.1,7.4,34.70700102,7.197415661,0.694381544,21.65866609,15.01071756,61.00292821
51577.0,27.9,13,47.5,34.3,9.4,11.5,3.3,284.4,240.5,87.2,7.0,5.8,6.762195983,3.395404471,0.254791588,13.14969846,8.248707331,29.13616742
48315.0,29.5,46,44.6,31.8,9.7,12.6,3.5,263.2,231.8,81.7,7.3,6.3,8.303900649,3.897900662,0.178020201,7.877393916,6.914972202,21.79263967
38525.0,26.5,9,53.0,35.6,11.7,14.5,3.9,265.2,240.7,80.1,6.9,6.0,25.64404083,12.64151625,0.450223047,24.05684898,17.17901764,60.38175731
42782.0,17.7,43,50.6,38.9,7.3,14.2,3.4,224.8,199.9,66.5,6.2,5.4,11.66883174,6.886968068,0.616444344,12.80035482,11.32937482,39.95455135
46368.0,24.5,46,50.8,36.6,10.1,16.2,4.0,263.2,231.8,81.7,7.3,6.3,8.106752011,3.805357911,0.173793701,7.690371269,6.750799073,21.27524556
40297.0,26.8,9,47.9,33.7,12.5,14.3,4.0,265.2,240.7,80.1,6.9,6.0,6.810401738,3.357263575,0.119567733,6.388884155,4.56230796,16.03585128
46342.0,25.9,33,49.7,33.4,11.0,13.9,3.8,255.0,223.5,78.1,7.1,6.2,32.68404622,29.39277593,0.776046889,35.02604487,27.88225609,103.7893424
45689.0,21.4,43,49.6,38.1,7.6,15.2,3.7,224.8,199.9,66.5,6.2,5.4,2.643854428,1.560408225,0.139670289,2.900228191,2.566942299,9.052664384
42483.0,26.5,10,48.3,34.1,10.9,16.1,4.2,228.7,202.9,71.9,7.0,6.1,2.602609921,1.798314269,0.078375584,2.690714888,1.843718056,6.912186017
40397.0,23.1,42,53.9,37.6,13.3,15.2,3.7,253.1,225.8,77.8,8.1,7.4,18.32140455,3.799428361,0.366555589,11.43334692,7.923975592,32.20270531
58228.0,38.7,9,41.7,27.7,10.7,14.2,4.1,265.2,240.7,80.1,6.9,6.0,79.88,42.78,1.60374195,84.99,61.19347162,215.0861841
57019.0,27.0,47,42.6,31.3,8.5,12.5,3.5,278.8,246.3,91.7,6.9,6.1,32.08206868,20.15560983,0.971863786,39.59288555,46.66002547,117.4370621
45804.0,23.8,22,43.3,34.6,9.7,11.0,3.2,287.0,249.7,87.6,7.9,6.7,19.25475557,16.4798055,0.627304254,32.30181279,26.23787167,88.4455435
47288.0,39.4,34,47.6,31.1,9.1,13.9,4.1,237.6,217.1,79.6,10.5,9.7,1.554243846,0.772020466,0.132637877,1.193740897,1.996370105,3.071077009
45378.0,21.3,10,49.0,35.7,10.0,15.4,3.7,228.7,202.9,71.9,7.0,6.1,2.396634813,1.655992528,0.072172803,2.477766999,1.69780298,6.365143508
53162.0,31.4,34,45.5,32.8,7.3,12.2,3.5,237.6,217.1,79.6,10.5,9.7,1.379278678,0.685112166,0.117706496,1.05935846,1.771633663,2.725358089
97525.0,20.9,21,32.8,26.5,5.0,8.1,2.5,449.5,353.7,114.6,9.6,7.3,10.27974447,3.55458597,0.123081232,15.08647683,3.234574768,34.00652377
88709.0,25.2,6,33.6,27.1,5.9,9.0,2.7,352.1,302.9,93.7,8.6,7.1,79.88,42.78,1.457126263,84.99,35.65405825,237.56
51414.0,32.9,46,50.3,35.4,9.4,14.9,3.9,263.2,231.8,81.7,7.3,6.3,9.373760593,4.400099323,0.200956011,8.892303484,7.80588505,24.60036501
53978.0,23.7,35,43.5,34.7,9.8,13.0,3.3,292.7,248.6,83.7,8.3,7.1,30.37674176,11.2472917,0.975838368,39.76792853,27.19269183,114.595617
41295.0,36.7,34,49.0,35.5,8.6,13.7,3.9,237.6,217.1,79.6,10.5,9.7,1.427379068,0.709004482,0.121811343,1.096302085,1.833416878,2.820401091
34491.0,30.2,31,50.9,34.6,8.0,19.9,5.1,244.8,213.8,82.1,7.7,7.3,2.197704717,1.144010675,0.088166236,2.105237689,2.440699466,6.223246039
44902.0,33.3,3,49.7,31.9,11.4,14.6,3.9,207.6,188.2,75.0,7.0,6.5,10.80995911,1.731250156,0.728947434,7.446860717,13.95768666,30.1270661
51131.0,26.4,46,47.4,34.4,9.5,13.4,3.6,263.2,231.8,81.7,7.3,6.3,8.328084215,3.909252573,0.178538652,7.900335361,6.935110772,21.85610668
41873.0,21.4,17,48.0,34.9,10.4,12.4,3.1,230.9,214.6,72.9,8.3,7.6,25.6964548,8.635550248,0.919607278,17.29737499,16.64051265,56.54271035
79604.0,22.6,32,38.3,28.7,7.0,10.5,2.8,375.1,304.1,94.8,10.2,7.4,79.88,42.78,2.494968097,84.99,70.31,237.56
50590.0,27.1,41,43.1,31.7,6.4,10.3,3.1,240.4,219.1,84.8,9.2,8.6,3.482218457,2.974241557,0.419633091,2.495712594,3.982833372,7.052780722
49498.0,23.7,43,53.3,39.8,9.6,15.5,3.8,224.8,199.9,66.5,6.2,5.4,9.782088921,5.773408643,0.51677096,10.73065512,9.497519062,33.4942677
60314.0,33.1,34,46.1,34.2,7.3,11.9,3.4,237.6,217.1,79.6,10.5,9.7,2.302204908,1.143545983,0.196468253,1.768214273,2.957099083,4.548995694
39882.0,27.7,31,48.4,33.2,8.5,15.8,4.4,244.8,213.8,82.1,7.7,7.3,2.06796893,1.076476977,0.082961572,1.980960453,2.296619116,5.855872881
52573.0,28.7,38,47.1,35.9,9.8,13.2,3.5,320.5,273.3,88.2,8.7,7.2,22.19438083,17.96657789,0.630684248,32.88432037,22.83140362,84.8317852
35812.0,23.8,18,55.4,42.1,11.4,15.4,3.8,260.3,231.8,75.8,9.1,7.8,4.874124298,1.581410041,0.325766345,5.168963459,3.694767658,15.44915963
49507.0,27.5,13,50.4,35.8,10.2,12.3,3.6,284.4,240.5,87.2,7.0,5.8,5.322892172,2.672707494,0.200560314,10.35084271,6.493006087,22.93466174
47343.0,20.0,46,53.0,42.9,7.8,14.0,3.4,263.2,231.8,81.7,7.3,6.3,49.7508532,23.35334824,1.066565857,47.19553916,41.4294175,130.565437
30116.0,19.1,43,56.2,43.2,8.1,21.2,5.0,224.8,199.9,66.5,6.2,5.4,2.453800444,1.448237979,0.129630064,2.691744729,2.382417158,8.401911863
61044.0,28.6,26,33.5,24.6,6.8,10.2,3.1,247.1,236.2,88.0,9.8,9.4,7.940228089,6.159978537,0.882247565,5.419520759,9.247845016,18.14909277
40263.0,23.8,33,54.4,41.3,10.8,18.0,4.4,255.0,223.5,78.1,7.1,6.2,20.25240658,18.21299739,0.480871218,21.70360722,17.27701592,64.31223196
54016.0,36.1,10,52.2,33.5,11.4,18.0,4.6,228.7,202.9,71.9,7.0,6.1,8.100772139,5.597355952,0.243948486,8.375003886,5.738677833,21.51457406
73981.0,25.4,11,34.4,22.7,5.4,11.0,3.1,314.1,273.7,104.7,9.4,8.4,20.92149545,7.972511617,1.117167233,38.33914822,24.8823611,91.60771311
51334.0,29.0,49,42.4,32.8,8.7,12.0,3.6,264.9,238.3,86.4,7.9,7.1,10.0788342,6.098340984,0.440803995,10.11529168,10.8576984,30.48176197
37331.0,23.4,25,54.0,39.4,13.5,15.7,4.1,273.1,236.3,79.0,7.0,6.3,16.41054088,3.193740031,0.585919224,18.30277182,13.13995898,52.18042923
37566.0,24.8,36,55.1,40.3,11.4,15.6,3.9,206.7,189.1,68.5,6.2,5.8,3.824900541,4.355854904,0.422734366,4.460693027,7.643037332,15.7663009
71306.0,20.3,5,24.6,19.8,4.9,6.8,2.4,285.7,262.5,88.9,7.8,7.1,79.88,42.78,5.477263007,84.99,70.31,237.56
59815.0,29.6,27,43.5,36.6,7.6,10.9,3.3,239.2,214.5,80.3,6.8,6.2,2.858861496,2.24878866,0.254424994,2.445762849,3.447048311,7.509640962
53389.0,25.0,25,49.0,35.0,9.5,12.2,3.2,273.1,236.3,79.0,7.0,6.3,18.18138231,3.538372618,0.649145052,20.27780157,14.55787591,57.81115562
58377.0,17.9,24,44.6,36.0,7.2,10.9,2.8,191.3,174.8,61.2,7.1,6.7,43.61732244,2.237321909,2.070045504,24.6523601,22.93777695,70.6951904
62963.0,23.2,33,42.0,31.4,9.1,12.0,3.2,255.0,223.5,78.1,7.1,6.2,38.05446366,34.2223945,0.903561571,40.78128341,32.46367644,120.8432926
44726.0,22.1,35,59.2,43.7,11.5,14.7,3.5,292.7,248.6,83.7,8.3,7.1,16.73022339,6.194532126,0.537450462,21.9024915,14.97658348,63.11441453
72008.0,13.8,10,38.1,32.3,5.8,11.2,2.7,228.7,202.9,71.9,7.0,6.1,79.88,42.78,12.7884942,84.99,70.31,237.56
46218.0,23.2,10,47.8,33.1,10.5,13.8,3.5,228.7,202.9,71.9,7.0,6.1,5.437285131,3.756977701,0.163739635,5.621351066,3.851833765,14.44070659
45566.0,26.8,42,54.9,39.0,13.3,15.6,3.9,253.1,225.8,77.8,8.1,7.4,39.35888366,8.162106703,0.787451569,24.56164156,17.02264871,69.17933223
54210.0,25.1,36,48.7,35.6,9.2,12.7,3.3,206.7,189.1,68.5,6.2,5.8,3.23804291,3.687532509,0.357873885,3.776285233,6.470359838,13.34726441
47554.0,21.8,14,50.7,40.5,10.6,13.4,3.2,230.8,212.0,74.4,6.5,6.1,10.67601203,2.612577516,0.408118618,8.134546087,10.27407702,26.91727793
55737.0,22.2,10,51.2,35.3,9.2,14.4,3.5,228.7,202.9,71.9,7.0,6.1,13.09818598,9.050397667,0.394441738,13.5415929,9.278901846,34.78704099
40395.0,19.3,25,41.4,29.3,8.2,9.6,2.7,273.1,236.3,79.0,7.0,6.3,14.13270895,2.750439406,0.504591891,15.7622926,11.31609356,44.9376303
51152.0,27.1,43,50.0,37.7,9.6,13.6,3.6,224.8,199.9,66.5,6.2,5.4,19.32238502,11.40411068,1.020768421,21.19607084,18.76027928,66.16062703
35047.0,27.5,46,52.2,38.0,13.1,15.3,4.2,263.2,231.8,81.7,7.3,6.3,7.635172468,3.583995651,0.163683912,7.243013096,6.358096948,20.03763887
38806.0,20.8,10,51.8,40.4,9.3,17.0,4.1,228.7,202.9,71.9,7.0,6.1,41.76397064,28.85747254,1.257689666,43.17778729,29.58606518,110.9195548
52277.0,26.8,38,44.9,31.5,9.7,12.6,3.4,320.5,273.3,88.2,8.7,7.2,7.941289336,6.428554797,0.225662798,11.76621707,8.169220102,30.35334737
57332.0,20.9,43,48.3,36.4,8.5,13.3,3.4,224.8,199.9,66.5,6.2,5.4,1.157225259,0.682996685,0.061134223,1.269441041,1.123560524,3.962386042
57471.0,24.9,23,41.2,31.5,6.8,10.9,3.2,302.7,265.0,96.0,7.4,6.6,17.02435798,10.71115856,0.750726897,19.00462185,20.72479135,55.46512186
51560.0,21.8,14,51.2,37.3,11.0,13.5,3.2,230.8,212.0,74.4,6.5,6.1,14.24723867,3.486509318,0.544638142,10.85562842,13.71085262,35.92136109
44457.0,23.2,18,51.8,39.8,11.1,16.4,4.0,260.3,231.8,75.8,9.1,7.8,13.91824253,4.515774967,0.930237868,14.76016668,10.55054595,44.11564776
38886.0,24.9,10,53.0,39.2,11.2,17.5,4.2,228.7,202.9,71.9,7.0,6.1,9.643296838,6.663187659,0.290400424,9.969746969,6.831419629,25.61131463
52651.0,20.0,18,51.2,37.5,10.3,13.2,3.3,260.3,231.8,75.8,9.1,7.8,49.7735955,16.14904727,3.326661628,52.78443482,37.73023821,157.7637695
72970.0,15.7,10,43.1,33.4,6.6,12.9,2.9,228.7,202.9,71.9,7.0,6.1,79.88,42.78,3.173342776,84.99,70.31,237.56
33392.0,23.7,24,56.4,41.2,11.4,19.6,4.7,191.3,174.8,61.2,7.1,6.7,21.78665943,1.117532387,1.033978564,12.31374471,11.45731802,35.31193459
50531.0,19.8,18,52.3,39.8,9.3,12.9,3.2,260.3,231.8,75.8,9.1,7.8,79.88,33.43082392,6.886662555,84.99,70.31,237.56
39627.0,29.7,43,51.7,37.5,9.6,15.3,4.0,224.8,199.9,66.5,6.2,5.4,0.775737588,0.457841891,0.040980885,0.850960626,0.753170676,2.656156843
57701.0,24.0,35,49.1,37.4,9.9,12.5,3.1,292.7,248.6,83.7,8.3,7.1,20.02109305,7.413009449,0.643168083,26.21075702,17.92250853,75.52915084
40468.0,33.7,47,44.4,32.6,10.6,15.2,4.3,278.8,246.3,91.7,6.9,6.1,3.082706187,1.936714984,0.09338458,3.804406582,4.483474886,11.28430842
36032.0,32.2,3,53.4,39.3,13.7,16.9,4.5,207.6,188.2,75.0,7.0,6.5,7.519557373,1.204281602,0.507065938,5.180139524,9.709160286,20.95680472
59673.0,19.4,10,50.5,40.0,7.5,14.7,3.4,228.7,202.9,71.9,7.0,6.1,41.46690876,28.65221297,1.248743877,42.87066912,29.37562321,110.130598
33257.0,20.2,3,58.9,47.4,10.3,17.3,4.1,207.6,188.2,75.0,7.0,6.5,11.01520327,1.764120677,0.742787654,7.588251143,14.22269541,30.69907609
75477.0,20.9,1,34.8,27.2,6.4,9.4,2.6,276.9,256.7,105.6,9.6,8.5,1.340207584,0.9660663,0.058634082,0.608677611,1.652922686,2.362115866
85899.0,17.5,17,46.7,36.8,9.6,12.1,2.8,230.9,214.6,72.9,8.3,7.6,12.34033912,4.147094196,0.441627678,8.306806326,7.991357984,27.15379324
56207.0,19.9,26,27.8,22.3,5.4,8.2,2.5,247.1,236.2,88.0,9.8,9.4,56.35920381,42.78,6.262133756,38.46739307,65.64058062,128.8210373
50554.0,29.6,38,49.3,35.5,9.3,12.5,3.4,320.5,273.3,88.2,8.7,7.2,21.59781355,17.48365058,0.613731957,32.00041602,22.21771367,82.55157437
56693.0,20.4,14,46.4,35.3,10.9,12.9,3.3,230.8,212.0,74.4,6.5,6.1,18.38812782,4.499845933,0.702934513,14.0107629,17.69584383,46.36172626
50821.0,29.8,23,42.6,33.6,6.9,11.4,3.4,302.7,265.0,96.0,7.4,6.6,10.1548712,6.389106461,0.447801612,11.33608017,12.36214528,33.08442932
38572.0,29.1,48,55.2,39.1,13.9,15.6,3.7,263.4,231.6,89.4,10.5,9.2,12.95866061,9.189368668,0.770366236,13.42638296,17.07186604,38.5595814
56760.0,28.0,23,42.7,33.7,6.7,11.3,3.3,302.7,265.0,96.0,7.4,6.6,7.82671877,4.924310559,0.345136557,8.737118349,9.527943058,25.49934105
58693.0,24.3,25,49.8,35.7,10.1,12.3,3.2,273.1,236.3,79.0,7.0,6.3,12.76288641,2.483851175,0.455683975,14.23452155,10.21927341,40.58201958
50594.0,19.9,43,48.9,38.8,7.0,14.5,3.4,224.8,199.9,66.5,6.2,5.4,17.35320499,10.24189664,0.916740021,19.03594002,16.84838449,59.41807504
42727.0,20.4,10,48.9,36.0,9.1,14.9,3.6,228.7,202.9,71.9,7.0,6.1,20.51649393,14.17619425,0.617838343,21.21102945,14.53411439,54.48908087
48858.0,19.0,43,44.1,36.5,7.5,12.5,3.2,224.8,199.9,66.5,6.2,5.4,79.88,42.78,4.639404226,84.99,70.31,237.56
39201.0,26.0,0,52.7,35.9,12.2,16.4,4.0,217.1,196.7,71.2,7.6,6.9,6.890254469,1.45300991,0.274306544,6.205846063,5.073313105,17.22427822
60556.0,26.5,46,43.8,33.3,8.6,11.9,3.2,263.2,231.8,81.7,7.3,6.3,39.66998615,18.62132892,0.850450797,37.63244778,33.03469816,104.1093518
39048.0,29.4,3,51.1,35.2,12.3,15.6,4.1,207.6,188.2,75.0,7.0,6.5,8.681308636,1.390339851,0.585406253,5.98045706,11.20919927,24.19457434
41978.0,25.4,25,52.0,37.0,10.9,14.1,3.6,273.1,236.3,79.0,7.0,6.3,3.469733706,0.675262779,0.123882795,3.869814209,2.778224003,11.03267683
80392.0,23.1,46,35.9,26.5,6.2,9.4,2.7,263.2,231.8,81.7,7.3,6.3,57.15628178,26.82950074,1.225324487,54.22060853,47.59619803,150.0001392
40416.0,17.0,35,42.0,33.4,8.8,10.3,2.8,292.7,248.6,83.7,8.3,7.1,34.00289783,12.58991216,1.092326905,44.51513665,30.43875901,128.2752142
58515.0,34.8,4,44.1,29.1,8.2,12.1,3.6,279.6,243.8,87.1,7.2,6.2,15.34618074,7.8821664,0.357420454,22.26460619,15.1311311,58.51241651
58234.0,29.5,42,49.3,35.4,11.2,13.9,3.5,253.1,225.8,77.8,8.1,7.4,5.443186642,1.128788879,0.108901612,3.396783313,2.354168753,9.567243328
53704.0,34.2,43,48.2,34.1,8.9,14.6,3.9,224.8,199.9,66.5,6.2,5.4,18.07582405,10.66838787,0.954914745,19.82863123,17.54998189,61.89235187
38826.0,32.2,43,56.5,40.5,11.9,18.6,4.7,224.8,199.9,66.5,6.2,5.4,2.839427221,1.675835682,0.150002064,3.114765619,2.756825702,9.722313531
56338.0,27.8,15,41.5,32.7,7.4,10.9,3.2,218.2,193.1,77.9,6.9,6.5,9.825134143,4.360478368,0.603208028,6.533049654,11.046886,20.89246787
40072.0,20.4,43,46.4,37.6,5.5,13.6,3.2,224.8,199.9,66.5,6.2,5.4,2.597634403,1.533129072,0.137228565,2.849526224,2.522066857,8.894405151
32613.0,28.0,0,59.3,43.2,12.7,20.5,4.8,217.1,196.7,71.2,7.6,6.9,6.372252664,1.343774212,0.253684477,5.739297334,4.691906967,15.9293758
48017.0,24.9,32,49.1,37.6,10.7,13.5,3.5,375.1,304.1,94.8,10.2,7.4,49.58647408,34.96729157,0.652712291,81.47107627,25.47937134,192.3063416
82113.0,14.6,1,37.2,27.7,5.5,8.9,2.4,276.9,256.7,105.6,9.6,8.5,79.88,42.78,8.302118958,84.99,70.31,237.56
79358.0,15.4,27,42.7,37.0,4.8,8.0,2.2,239.2,214.5,80.3,6.8,6.2,79.88,42.78,8.891811298,84.99,70.31,237.56
50591.0,28.1,46,45.4,33.3,9.3,12.0,3.3,263.2,231.8,81.7,7.3,6.3,8.855391107,4.156773583,0.189843132,8.400558602,7.374219169,23.23996344
56885.0,23.3,35,47.5,34.8,9.3,11.8,3.0,292.7,248.6,83.7,8.3,7.1,31.97516417,11.83912354,1.027186926,41.86051464,28.62356971,120.6256317
74649.0,16.2,1,40.3,30.6,7.0,8.9,2.6,276.9,256.7,105.6,9.6,8.5,70.04358332,42.78,3.06440677,31.81146076,70.31,123.4518156
57299.0,24.2,18,48.0,36.0,10.4,12.5,3.3,260.3,231.8,75.8,9.1,7.8,3.534856173,1.146884384,0.236255193,3.748682075,2.679552564,11.20417822
63401.0,17.1,50,42.2,34.2,8.0,10.4,3.0,207.9,199.6,76.2,10.6,10.4,10.04871421,5.656793662,1.018925566,4.637868096,13.210897,19.11363821
53785.0,14.8,43,48.7,38.3,7.2,13.7,3.2,224.8,199.9,66.5,6.2,5.4,7.410725687,4.373825272,0.391495913,8.129341511,7.19514094,25.37462417
43390.0,22.9,46,46.7,34.3,10.8,13.3,3.7,263.2,231.8,81.7,7.3,6.3,3.278976154,1.539171031,0.070295156,3.110560675,2.730527485,8.60529874
48966.0,26.9,26,40.5,31.7,7.6,11.3,3.2,247.1,236.2,88.0,9.8,9.4,3.305898024,2.564694697,0.367322003,2.256406588,3.850321706,7.55633834
105921.0,15.7,10,32.5,26.2,5.2,8.9,2.3,228.7,202.9,71.9,7.0,6.1,79.88,42.78,3.261449835,84.99,70.31,237.56
67758.0,24.1,14,40.5,31.5,9.2,11.9,2.9,230.8,212.0,74.4,6.5,6.1,17.58213793,4.302608326,0.672123431,13.39664202,16.92019819,44.32959537
52318.0,16.2,4,41.0,33.5,6.6,12.0,3.3,279.6,243.8,87.1,7.2,6.2,79.88,42.78,9.024678158,84.99,70.31,237.56
86541.0,31.0,46,39.8,28.1,6.7,11.4,3.1,263.2,231.8,81.7,7.3,6.3,40.16417207,18.85330275,0.861045225,38.10125122,33.44622547,105.4062863
59705.0,26.8,34,46.6,36.9,7.8,12.6,3.5,237.6,217.1,79.6,10.5,9.7,6.413585729,3.185741708,0.547330073,4.925970658,8.238019306,12.67279631
41196.0,18.1,17,47.6,38.0,11.1,12.0,3.1,230.9,214.6,72.9,8.3,7.6,16.14145773,5.424498064,0.57765953,10.86550069,10.45288674,35.51780883
48080.0,25.0,17,52.2,36.5,12.7,15.0,3.6,230.9,214.6,72.9,8.3,7.6,6.074961026,2.04155132,0.217406581,4.089314256,3.934023841,13.3673989
53637.0,35.9,49,42.8,33.3,8.0,12.3,3.7,264.9,238.3,86.4,7.9,7.1,7.868269882,4.760807821,0.344123609,7.896731233,8.476307837,23.79627692
64777.0,28.6,29,43.7,30.2,8.7,11.3,3.0,315.1,287.6,99.6,9.7,8.6,45.61608837,23.43785211,1.259615852,39.09307771,26.13702894,100.6792956
66499.0,19.4,4,35.7,27.7,6.3,9.6,2.8,279.6,243.8,87.1,7.2,6.2,5.552727713,2.852014098,0.129325889,8.056030222,5.474916036,21.17162063
45440.0,29.2,25,51.4,36.4,11.0,13.6,3.6,273.1,236.3,79.0,7.0,6.3,8.451515004,1.644792941,0.301751487,9.426023904,6.767148098,26.87319594
49356.0,22.0,32,48.5,38.1,9.5,11.2,3.1,375.1,304.1,94.8,10.2,7.4,69.72500995,42.78,0.917798085,84.99,35.82729875,237.56
53478.0,17.4,17,40.7,30.5,9.2,11.0,2.8,230.9,214.6,72.9,8.3,7.6,79.88,28.96478517,3.084485237,58.0176985,55.81449476,189.651778
63160.0,24.2,49,42.1,33.0,6.7,9.6,2.9,264.9,238.3,86.4,7.9,7.1,19.31706811,11.68806489,0.844843821,19.38694241,20.80983726,58.4212678
67024.0,20.2,23,34.9,30.2,5.3,8.7,2.6,302.7,265.0,96.0,7.4,6.6,34.14366927,21.48205858,1.505640971,38.11524191,41.56517516,111.2396003
40691.0,26.8,48,57.5,43.8,13.9,15.6,3.7,263.4,231.6,89.4,10.5,9.2,8.358810786,5.927479411,0.496914442,8.66050884,11.01197897,24.8723425
35407.0,19.7,33,54.5,37.2,12.5,18.0,4.5,255.0,223.5,78.1,7.1,6.2,59.88728661,42.78,1.421958045,64.17855286,51.0889212,190.1741925
42785.0,20.0,10,52.3,37.7,10.7,17.5,4.1,228.7,202.9,71.9,7.0,6.1,10.26351077,7.091734236,0.309077687,10.61095673,7.270786137,27.25852041
81002.0,24.8,4,34.4,25.3,6.3,10.1,3.0,279.6,243.8,87.1,7.2,6.2,79.88,42.78,4.537224103,84.99,70.31,237.56
60240.0,22.2,32,41.4,31.7,7.4,10.4,3.0,375.1,304.1,94.8,10.2,7.4,79.88,42.78,6.306896216,84.99,70.31,237.56
